Product Name,Product Price,Product ID,Product specifications
NEW UNLOCKED SAMSUNG GALAXY NOTE 20 5G SM-N981U 128GB ALL COLORS/MEMORY GSM+CDMA,US $246.05/ea,186427096860,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Qualcomm', 'Chipset Model': '6.7 in', 'Model Number': 'Qualcomm Snapdragon 865+', 'Lock Status': 'SM-N981U, SM-N981U1', 'SIM Card Slot': 'Factory Unlocked', 'Brand': 'Single SIM', 'Network': 'Samsung', 'Model': 'Unlocked', 'Connectivity': 'Samsung Galaxy Note20 5G', 'Operating System': '4G, 4G+, 5G, Bluetooth, GPS', 'Features': 'Android', 'Storage Capacity': '3D Depth Camera, 3D Depth Sensor, 4K Video Recording, Acceleromet', 'Contract': '128 GB', 'Camera Resolution': 'Without Contract', 'RAM': '64.0 MP'}"
(Unlocked) Huawei Mate 20 Pro LYA-AL00 128GB Android Global Version Smartphone,US $133.00/ea,156234921555,"{'Condition': 'Used', 'Seller Notes': '“Android OS , Google service . The phone has been used, professionally restored and tested to ... Read more\nabout the seller notes', 'Brand': '', 'Screen Size': 'Huawei', 'Color': '6.39 in', 'Network': 'Black', 'Model': 'Unlocked', 'Operating System': 'LYA-AL00', 'Storage Capacity': 'Android', 'SIM Card Slot': '128 GB', 'Camera Resolution': 'Dual SIM (SIM + SIM)', 'RAM': '40.0 MP'}"
Original Huawei Mate 30 (5G) 8G/128/256GB Android Mobile Phone Grade A Usedphone,US $156.00/ea,266823546148,"{'Condition': 'Used', 'Seller Notes': '“Grade A Original Phone, Mirror fingerprint function not available,Everything else is normal, Cheap ... Read more\nabout the seller notes', 'Brand': '', 'Screen Size': 'Huawei', 'Network': '6.6 in', 'Color': 'Unlocked', 'Model': 'Blue', 'Connectivity': 'Mate 30', 'Operating System': '5G', 'Storage Capacity': 'Android', 'Lock Status': '256 GB', 'Camera Resolution': 'Network Unlocked', 'RAM': '20.0 MP'}"
"Samsung Galaxy A20 SM-A205U 32GB+ 3GB Black 6.4"" Unlocked Smartphone-New Sealed",US $99.99,394928764660,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Octa Core', 'Chipset Model': '6.4 in', 'Color': 'Samsung Exynos 7884', 'Memory Card Type': 'Black', 'MPN': 'MicroSD', 'Lock Status': 'SM-A205UZKAXAA', 'Model Number': 'Factory Unlocked', 'SIM Card Slot': 'Sm-A205u', 'Brand': 'Single SIM', 'Manufacturer Warranty': 'Samsung', 'Network': '1 Year', 'Model': 'Unlocked', 'Connectivity': 'Samsung Galaxy A20', 'Style': 'USB Type-C', 'Features': 'Bar', 'Operating System': 'Accelerometer, Camera, Dual Rear Cameras, Email, Web, GPS, Speakerphone, Touch Screen, Video Camera, Wi-Fi Capable', 'Storage Capacity': 'Android', 'Country/Region of Manufacture': '32 GB', 'Contract': 'Korea, Republic of', 'Camera Resolution': 'Without Contract', 'RAM': '5.0 MP', 'UPC': '3 GB'}"
📱 Apple iPhone 5S 16/32/64GB Unlocked Used No fingerprint mobile phone IOS12 📱,US $27.00/ea,314579214368,"{'Condition': 'Used', 'Seller Notes': '“Please read the purchase prompts carefully.We do not accept the reason for the dispute: it does not ... Read more\nabout the seller notes', 'Brand': '', 'Network': 'Apple', 'Model': 'Unlocked', 'Style': 'Apple iPhone 5s', 'Operating System': 'Bar', 'Lock Status': 'iOS', 'SIM Card Slot': 'Network Unlocked', 'Camera Resolution': 'Single SIM'}"
Samsung Galaxy A15 A155F 128GB 4GB RAM GSM Unlocked International Version (New),US $129.99,326019418314,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Mediatek Helio G99 (6nm)', 'Memory Card Type': '6.50', 'Model Number': 'microSDXC', 'Lock Status': 'A155M', 'SIM Card Slot': 'GSM Factory Unlocked', 'Brand': 'Dual SIM (SIM + SIM)', 'Network': 'Samsung', 'Model': 'GSM Unlocked', 'Connectivity': 'Galaxy A15', 'Operating System': '2G, 3G, 4G, 4G+', 'Storage Capacity': 'Android', 'Contract': '128 GB', 'Camera Resolution': 'Without Contract', 'RAM': '50MP + 5MP + 2MP'}"
Samsung Galaxy S8 S8+ S9 S9+ Plus 64GB - Unlocked Verizon T-Mobile AT&T - READ!,US $54.95,276356088313,"{'Condition': 'Open box', 'Seller Notes': '“Please READ! The screen will have a visible blemish which may be a spot, shadow burn, or both. This ... Read more\nabout the seller notes', 'Processor': '', 'Screen Size': 'Octa Core', 'Memory Card Type': '5.8 in, 6.2 in', 'MPN': 'MicroSD', 'Model Number': 'Does Not Apply', 'Lock Status': 'SM-G950U, SM-G955U, SM-G960U, SM-G965U', 'SIM Card Slot': 'Factory Unlocked', 'Brand': 'Single SIM', 'Network': 'Samsung', 'Connectivity': 'AT&T, Consumer Cellular, Cricket Wireless, h2o, Metro, Mint Mobile, SIMPLE Mobile, Sprint, Straight Talk, T-Mobile, U.S. Cellular, Unlocked, Verizon', 'Style': '3G, 4G, Bluetooth, Dual-Band, GPS, LTE, USB Type-C', 'Operating System': 'Bar', 'Features': 'Android', 'Contract': 'Accelerometer, Active Edge, Ambient Light Sensor, AMOLED Display, Bluetooth Enabled, Camera, Fast Charging, Fingerprint Sensor, Front Camera, GPS, Gyro Sensor, Proximity Sensor, Rear Camera, Vibration, Wi-Fi Capable, Wireless Charging', 'Camera Resolution': 'Without Contract', 'RAM': '12.0 MP'}"
Apple iPhone 11 - 64GB - Fully Unlocked ALL CARRIERS - VERY GOOD condition,US $199.99,224785456700,"{'Condition': 'Very Good - Refurbished', 'Seller Notes': '“Very Good - This unit is in VERY GOOD cosmetic condition and may have minor scrapes or scratches ... Read more\nabout the seller notes', 'Processor': '', 'Screen Size': 'Hexa Core', 'Seller Warranty': '6.1 in', 'Custom Bundle': '12 Months', 'Chipset Model': 'No', 'Memory Card Type': 'Apple A12 Bionic', 'MPN': 'None', 'Model Number': 'Does not apply', 'Lock Status': 'A1984 (CDMA + GSM)', 'Cellular Band': 'Factory Unlocked', 'SIM Card Slot': 'GSM / CDMA / HSPA / EVDO / LTE', 'Brand': 'Single SIM', 'Network': 'Apple', 'Model': '1&1, AT&T, Boost Mobile, Metro, Mint Mobile, Spectrum, Straight Talk, T-Mobile, Unlocked, Verizon, Virgin Mobile', 'Style': 'Apple iPhone 11', 'Connectivity': 'Bar', 'Operating System': '4G, Bluetooth, GPS, NFC, Wi-Fi', 'Features': 'iOS', 'Storage Capacity': '4K Video Recording, Accelerometer, Ambient Light Sensor, Barometer, Digital Compass, Facial Recognition, Fast Charging, Gyro Sensor, Proximity Sensor, Wireless Charging', 'Country/Region of Manufacture': '64 GB', 'Contract': 'United States', 'Camera Resolution': 'Without Contract', 'RAM': '12.0 MP'}"
📱 Apple iPhone 6 6 Plus IOS 4G 16/32/64GB usedphone Unlocked 📱,US $36.00/ea,386989206085,"{'Condition': 'Used', 'Seller Notes': '“below IOS15 does not belong to ""No Sim Restrictions"". Please understand clearly before purchasing. ... Read more\nabout the seller notes', 'Processor': '', 'Screen Size': 'Dual Core', 'Color': '5.5 in', 'Lock Status': 'Gray', 'SIM Card Slot': 'Network Unlocked', 'Brand': 'Single SIM', 'Network': 'Apple', 'Model': 'Unlocked', 'Style': 'Apple iPhone 6 Plus', 'Connectivity': 'Bar', 'Operating System': '4G', 'Storage Capacity': 'iOS', 'Camera Resolution': '64 GB', 'RAM': '12.0 MP'}"
99%N ew Apple iPhone 4S 8/16/32/64GB Black/White UNLOCKED (GSM+CDMA) IOS 9,US $31.99/ea,134762317554,"{'Condition': 'Used', 'Seller Notes': '“A classic Apple phone with a nearly brand new appearance, brand new batteries, each tested and full ... Read more\nabout the seller notes', 'Brand': '', 'Processor': 'Apple', 'Screen Size': 'Dual Core', 'Network': '3.5 in', 'Model': 'Unlocked', 'Connectivity': 'Apple iPhone 4s', 'Operating System': '3G', 'Storage Capacity': 'iOS', 'Lock Status': '16 GB', 'Camera Resolution': 'Factory Unlocked', 'SIM Card Slot': '8.0 MP', 'RAM': 'Single SIM'}"
Unlocked Original Nokia 3310 Classic Mobile Phone Only 2G GSM 900/1800 Mini-SIM,US $23.25,285566369362,"{'Condition': 'Used', 'Seller Notes': '“Refurbished to Good condition, 100% Genuine, professionally tested and in full working order.”', 'Screen Size': '1.5""', 'Color': 'Blue', 'Lock Status': 'Factory Unlocked', 'Model Number': 'Nokia 3310', 'Brand': 'Nokia', 'Manufacturer Warranty': '1 year', 'Network': 'Unlocked', 'Model': '3310', 'Style': 'Bar', 'Connectivity': '2G', 'Storage Capacity': '128 MB', 'Contract': 'Without Contract', 'Camera Resolution': 'NO', 'Processor': 'NO', 'Features': 'Bar', 'RAM': '<8MB', 'SIM Card Slot': 'Single SIM', 'Operating System': 'Nokia 3310', 'Memory Card Type': 'NO', 'MPN': 'Does Not Apply', 'Cellular Band': 'GSM 900 / 1800', 'UPC': 'Does not apply'}"
Caterpillar CAT S42 32GB Dual-SIM Factory Unlocked Smartphone - Black,US $149.99/ea,325231253547,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Quad Core', 'Color': '5.5 in', 'Memory Card Type': 'Black', 'MPN': 'MicroSD', 'Model Number': 'CAT S42', 'Lock Status': 'S42', 'SIM Card Slot': 'Factory Unlocked', 'Cellular Band': 'Dual SIM (SIM + SIM)', 'Brand': 'LTE 28 (700), LTE 7 (2600), LTE 1 (2100), GSM 1900, GSM 1800, LTE 8 (900), GSM 900, LTE 20 (800), LTE 5 (850), LTE 2 (1900), LTE 3 (1800), LTE 38 (2600), LTE 4 (1700/2100), GSM 850', 'Network': 'CAT', 'Model': 'Unlocked', 'Connectivity': 'Cat S42', 'Operating System': 'Bluetooth, 4G, 3G, Wi-Fi, Micro USB, NFC, GPS, LTE', 'Features': 'Android', 'Storage Capacity': 'Bluetooth Enabled, Front Camera, NFC Connectivity, Wi-Fi Capable, Internet Connectivity, Touch Screen, Dust-Resistant, GPS, Rugged, Color Screen, Water-Resistant, Nano SIM, Rear Camera, Video Camera', 'Camera Resolution': '32 GB', 'RAM': '13.0 MP'}"
Samsung Galaxy J3 6 J320F DUAL SIM Black Unlocked Mobile Phone TESTED,US $69.00,156244817563,"{'Condition': 'Used', 'Seller Notes': '“Fully functional and Tested”', 'Processor': 'Quad Core', 'Screen Size': '5 in', 'Color': 'Black', 'Memory Card Type': 'MicroSD', 'MPN': 'J320F', 'Model Number': 'SM-J330FN', 'Lock Status': 'Network Unlocked', 'SIM Card Slot': 'Dual SIM (SIM + SIM)', 'Colour': 'Black', 'Brand': 'Samsung', 'Contents': 'Phone and battery only', 'Manufacturer Warranty': 'None', 'Network': 'Unlocked', 'Model': 'Samsung Galaxy J3', 'Connectivity': 'Bluetooth, 4G, 3G, Wi-Fi, 2G, Micro USB, NFC, GPRS, GPS, LTE', 'Style': 'Bar', 'Operating System': 'Android', 'Features': 'Video Calling, Sim Free, Email, Web, Front Camera, Wi-Fi Capable, Video Camera, GPRS, Camera, FM Radio', 'Storage Capacity': '8 GB', 'Contract': 'Without Contract', 'Camera Resolution': '13.0 MP', 'RAM': '2 GB'}"
"Samsung Galaxy Golden i9235 Flip 16GB+1.5GB Unlocked 3G GSM 2G 3.7"" Smartphone",US $153.45/ea,275364260627,"{'Condition': 'Used', 'Seller Notes': '“Refurbished to Grade A+, 100% Genuine, professionally tested and in full working order.Package ... Read more\nabout the seller notes', 'Camera Resolution': '', 'Model': '8.0 MP', 'Cellular Band': 'Golden I9235', 'RAM': 'HSDPA 2100', 'Model Number': '1.5 GB', 'Color': 'i9325', 'MPN': 'Black And Gold', 'Storage Capacity': 'Does not apply', 'Brand': '16 GB', 'Memory Card Type': 'Samsung', 'Screen Size': 'microSDXC', 'Operating System': '3.7 in', 'Contract': 'Android', 'Style': 'Without Contract', 'Connectivity': 'Flip', 'Features': '2G, 3G', 'Lock Status': 'Flip, Camera, Color Screen', 'Network': 'Network Unlocked', 'SIM Card Slot': 'Unlocked', 'Processor': 'Single SIM', 'UPC': 'Dual-core'}"
Vortex HD65 Ultra (Unlocked) - Black 6.5” 32GB 3GB GSM 4G LTE 8MP Quad Core,US $39.99/ea,186474325521,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Quad Core', 'Color': '6.5 in', 'Memory Card Type': 'Black', 'Lock Status': 'MicroSD', 'Model Number': 'Network Unlocked', 'Cellular Band': 'HD65 Ultra', 'Brand': 'GSM 1800', 'Network': 'Vortex', 'Model': 'Unlocked', 'Connectivity': 'Ultra', 'Storage Capacity': '4G', 'Camera Resolution': '32 GB', 'RAM': '8.0 MP'}"
KYOCERA 701KC DIGNO KEITAI 2 Android Flip Phone White SIM Unlocked Japan,US $83.00,315214036332,"{'Condition': 'Used', 'Seller Notes': '“Good”', 'Processor': 'Quad Core', 'Screen Size': '3.4 in', 'Color': 'White', 'Memory Card Type': 'MicroSDHC', 'MPN': '701KC', 'Lock Status': 'Network Unlocked', 'Model Number': '701KC', 'SIM Card Slot': 'Single SIM', 'Brand': 'Kyocera', 'Network': 'Unlocked', 'Model': '701KC', 'Style': 'Flip', 'Connectivity': '3G, 4G, Wi-Fi', 'Operating System': 'Android', 'Features': 'Bluetooth Enabled, Camera, Nano SIM', 'Storage Capacity': '8 GB', 'Country/Region of Manufacture': 'Japan', 'Contract': 'Without Contract', 'Camera Resolution': '8.0 MP', 'RAM': '1 GB'}"
OnePlus 10T 5G 128GB Moonstone Black T-Mobile Unlocked Smartphone - Brand New.,US $279.99,185997734023,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Octa Core', 'Chipset Model': '6.7 in', 'Color': 'Qualcomm Snapdragon 8+ Gen 1', 'UPC': 'Black', 'SD Card Slot': '610214675965', 'MPN': 'Does not have SD card slot', 'Lock Status': '5011102102', 'Model Number': 'Factory Unlocked', 'SIM Card Slot': 'CPH2419', 'Cellular Band': 'Single SIM', 'Brand': 'GSM 1900', 'Manufacturer Warranty': 'OnePlus', 'Network': '1 Year', 'Model': 'T-Mobile, Unlocked', 'Style': 'OnePlus 10T 5G', 'Connectivity': 'Bar', 'Operating System': 'USB Type-C, 5G, Bluetooth, Wi-Fi, NFC', 'Features': 'OxygenOS', 'Storage Capacity': '4K Video Recording, Accelerometer, AMOLED Display, Barometer, Bluetooth Enabled, Camera, Email, Web, Email Access, Facial Recognition, Fast Charging, Flash Light, FM Radio, Front Camera, GPS, Gyro Sensor, HDR Display, LED Flash, Triple Rear Camera, Ultra Wide-Angle Camera, Wide-Angle Camera, Dark Mode, Auto brightness, NFC enabled, Electronic Compass, Gyroscope, Flick-detect Sensor, SAR sensor', 'Country/Region of Manufacture': '128 GB', 'Contract': 'China', 'Camera Resolution': 'Without Contract', 'RAM': '50.0 MP'}"
"Samsung Galaxy A54 5G 128GB SM-A546 50 MP (SIM+eSIM) T-Mobile, AT&, Unlocked",US $159.99,275926762447,"{'Condition': 'Open box', 'Seller Notes': '“Mint- Device Only!”', 'Processor': 'Exynos 1280', 'Custom Bundle': 'Yes Volume Discount Available', 'Chipset Model': 'Exynos 1380', 'MPN': 'Does Not Apply', 'Compared to Samsung Galaxy A54 A34': 'Galaxy A33 A73 A72 5G', 'Year Released': '2022', 'Lock Status': 'T-mobile, MetroPCS or Unlocked', 'SIM Card Slot': 'Single SIM', 'Best Use for': 'Everyday use Gaming Photography Videography', 'Manufacturer Warranty': '30-Day seller return policy', 'Network': 'AT&T, Boost Mobile, Cricket Wireless, Metro, SIMPLE Mobile, Sprint, T-Mobile, Ultra Mobile, Unlocked, MetroPCS, Global Unlocked', 'Style': 'Bar', 'Operating System': 'Android', 'Features': 'Bluetooth Enabled, Camera, Color Screen, Digital Compass, Email, Web, Email Access, Fast Charging, Fast Wireless Charging, Fingerprint Sensor, Front Camera, Global Ready, GPRS, GPS, Music Player, Nano SIM, NFC Connectivity, OLED Display, Rear Camera, Rugged, Speakerphone, Streaming Video, Triple Rear Camera, Vibration, Video Calling, Video Camera, Wi-Fi Capable, Wireless Charging', 'Storage Capacity': '128 GB', 'Camera Resolution': '50.0 MP', '5G smartphone Super AMOLED display Exynos 1380 processor': 'Samsung Galaxy A series Mid-range smartphone 5G smartphone', 'Screen Size': '6.4 in', 'A54 Graphite A54 Silver A54 Purple': 'A54 Lime A54 Awesome Black', 'Color': 'Black - Violet', 'Memory Card Type': 'MicroSD', '32MP front-facing camera 5000mAh battery 25W fast charging': '128GB storage Quad rear camera system', 'Model Number': 'A546U', 'Newer Model of Samsung Galaxy A32': 'Galaxy A42 A52 A52S A53 A72', 'Cellular Band': 'Locked/Unlocked Status specific', 'Brand': 'Samsung', 'design similar to': 'S23', 'Model': 'Samsung Galaxy A54', 'Connectivity': '2G, 3G, 4G, 4G+, 5G, Bluetooth, GPRS, GPS, LTE, Micro USB, NFC, USB Type-C, WAP, Wi-Fi', 'Country/Region of Manufacture': 'Korea, Republic of', 'Contract': 'Without Contract', 'RAM': '6 GB'}"
"2024 New Mini Flip Mobile Phone 2 SIM Cards Small Display Phone, Cell T5I2",US $17.14/ea,404980499793,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Model': '', 'Storage Capacity': '/', 'Color': '/', 'Type': '/', 'Brand': 'as shown', 'MPN': 'Unbranded', 'Country/Region of Manufacture': 'Does Not Apply'}"
Samsung Galaxy A54 5G A546U 128GB Black 6.4'' Unlocked/Verizon/Cricket - Good,US $149.00,145536261202,"{'Condition': 'Good - Refurbished', 'Seller Notes': '“Network LOCKED!!! Choose by yourself. 8.5/10 Condition. Fully tested and cleaned. 1-Year warranty!”', 'Processor': 'Octa Core', 'Screen Size': '6.4 in', 'Color': 'Black', 'Memory Card Type': 'MicroSD', 'MPN': 'SM-A546U', 'Lock Status': 'Network Locked', 'SIM Card Slot': 'Single SIM', 'Cellular Band': 'CDMA 1900', 'Brand': 'Samsung', 'Network': 'AT&T, Cricket, Metro PCS, Spectrum, T-Mobile, Unlocked, Verizon', 'Model': 'Samsung Galaxy A54', 'Connectivity': '4G+, 5G, LTE', 'Style': 'Bar', 'Operating System': 'Android', 'Features': '4K Video Recording, AMOLED Display, Bluetooth Enabled, Camera, Color Screen, Facial Recognition, Fast Charging, Fast Wireless Charging, Fingerprint Sensor', 'Storage Capacity': '128 GB', 'Contract': 'Without Contract', 'Camera Resolution': '50.0 Megapixel', 'RAM': '6 GB'}"
NEW Samsung Galaxy S20 Ultra 5G G988U 128GB Fully Unlocked GSM+CDMA All Carriers,US $269.80,315388334453,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Octa Core', 'Chipset Model': '6.9 in', 'Lock Status': 'Qualcomm SM8250 Snapdragon 865 5G', 'Model Number': 'Network Unlocked', 'SIM Card Slot': 'SM-G988U, SM-G988U1', 'Brand': 'Single SIM', 'Network': 'Samsung', 'Model': 'Unlocked, AT&T, T-Mobile, Verizon, U.S. Cellular', 'Connectivity': 'Samsung Galaxy S20 Ultra 5G', 'Operating System': '5G, Bluetooth, GPS, NFC, Wi-Fi', 'Features': 'Android', 'Storage Capacity': 'GPS, Music Player, Speakerphone, Wi-Fi Capable, NFC Connectivity, ANT+, Bluetooth Enabled, Camera, Fingerprint Sensor', 'Contract': '128 GB', 'Camera Resolution': 'Without Contract', 'RAM': '108.0 MP'}"
Redmi Note 11 5G Factory Unlocked Cell Phone 256GB GSM INT'L Version (CN) OB/AUR,US $115.47,226180785874,"{'Condition': 'Open box', 'Seller Notes': '“OPEN BOX: An item in excellent condition with no wear.”', 'Processor': 'Octa Core', 'Screen Size': '6.6 in', 'Color': 'AURORA', 'Memory Card Type': '21121119SC', 'Lock Status': 'Factory Unlocked', 'SIM Card Slot': 'Dual SIM (SIM + SIM)', 'Brand': 'Redmi', 'Network': 'Unlocked', 'Model': 'Redmi Note 11 5G', 'Connectivity': '2G, 3G, 4G', 'Operating System': 'Android', 'Features': 'Accelerometer, Ambient Light Sensor, Gyro Sensor, Proximity Sensor', 'Storage Capacity': '256 GB', 'Contract': 'Without Contract', 'Camera Resolution': '50.0 MP', 'RAM': '8GB'}"
Samsung Galaxy A53 5G SM-A536U - 128GB Black (Unlocked) Brand New Sealed,US $209.99,285853383942,"{'Condition': 'New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Octa Core', 'Color': '6.5 in', 'Memory Card Type': 'Black', 'Lock Status': 'MicroSD', 'SIM Card Slot': 'Network Unlocked', 'Brand': 'Dual SIM (SIM + SIM/Memory Card)', 'Network': 'Samsung', 'Model': 'Unlocked', 'Connectivity': 'Samsung Galaxy A53 5G', 'Style': '5G, Bluetooth, Wi-Fi, NFC', 'Operating System': 'Bar', 'Features': 'Android', 'Storage Capacity': 'AMOLED Display, Fingerprint Sensor, Triple Rear Camera', 'Contract': '128 GB', 'Camera Resolution': 'Without Contract', 'RAM': '5.0 MP'}"
Samsung Galaxy S20 FE 5G SM-G781U1 Factory Unlocked 128GB Cloud Navy Good,US $139.99,195993688048,"{'Condition': 'Good - Refurbished', 'Seller Notes': '“Samsung Galaxy S20 FE 5G SM-G781U1 Factory Unlocked 128GB Cloud Navy Good”', 'Model': 'Galaxy S20 FE 5G', 'Brand': 'Samsung', 'Color': 'Cloud Navy', 'Storage Capacity': '128GB', 'Network': 'Factory Unlocked', 'Lock Status': 'Unlocked', 'RAM': '6 GB RAM', 'Compatible Brand': 'Samsung', 'Model Number': 'SM-G781U1', 'Functionality Condition': 'F-5', 'Cosmetic Condition': 'C-4', 'Data Sanitation Status': 'Sanitized with software', 'Compatible Operating System': 'Android13', 'Type': 'Galaxy S20 FE 5G', 'Internet Connectivity': 'Factory Unlocked'}"
Samsung Galaxy S21 5G SM-G991U Factory Unlocked 128GB Phantom Gray Good,US $169.99,175874998439,"{'Condition': 'Good - Refurbished', 'Seller Notes': '“Samsung Galaxy S21 5G SM-G991U Factory Unlocked 128GB Phantom Gray Good”', 'Model': 'Galaxy S21 5G', 'Brand': 'Samsung', 'Color': 'Phantom Gray', 'Storage Capacity': '128GB', 'Network': 'Factory Unlocked', 'Lock Status': 'Unlocked', 'Compatible Brand': 'Samsung', 'Model Number': 'SM-G991U', 'Functionality Condition': 'F-5', 'Cosmetic Condition': 'C-4', 'Data Sanitation Status': 'Sanitized with software', 'Compatible Operating System': 'Android14', 'Type': 'Galaxy S21 5G', 'Internet Connectivity': 'Factory Unlocked'}"
Apple iPhone 12 - 64GB 128GB 256GB - Factory Unlocked - All Colors - Good,US $299.85,204531365720,"{'Condition': 'Good - Refurbished: The item shows moderate wear and is backed by a one year warranty. It is fully ... Read more\nabout the condition', 'Processor': '', 'Screen Size': 'Hexa Core', 'Chipset Model': '5.8 in', 'MPN': 'Apple A12 Bionic', 'Lock Status': 'MGH63LLA, MGEG3LL/A, MGF83LL/A, MJNE3LL/A, MGEK3LL/A, MGFN3LL/A, MGER3LLA, MGHD3LL/A, MGHG3LL/A, MJNF3LL/A, MGHF3LL/A, MGHE3LL/A, MGHH3LL/A, MGHJ3LL/A, MGF33LL/A, MJNG3LL/A, MGHL3LL/A, MGFH3LL/A', 'Model Number': 'Factory Unlocked', 'SIM Card Slot': 'A2172 (CDMA + GSM)', 'Brand': 'Single SIM', 'Network': 'Apple', 'Model': 'Unlocked', 'Connectivity': 'Apple iPhone 12', 'Operating System': '4G, Bluetooth, Lightning', 'Features': 'iOS', 'Contract': 'Accelerometer, Camera, Dual Rear Cameras', 'Camera Resolution': 'Without Contract', 'RAM': '12.0 MP'}"
FOR SPECTRUM Motorola Razr+ Plus 40 Ultra XT2321 256GB Infinite Black -Excellent,US $252.99,196339177282,"{'Condition': 'Excellent - Refurbished', 'Seller Notes': '“This Product has been determined fully functional by our industry leading functionality inspection ... Read more\nabout the seller notes', 'Processor': '', 'Screen Size': 'Qual Comm', 'Color': '6.9 in', 'Chipset Model': 'Black', 'UPC': 'Qualcomm Snapdragon 8+ Gen 1', 'MPN': '840023240508', 'Lock Status': 'XT2321', 'Model Number': 'Network Locked', 'SIM Card Slot': 'XT2321', 'Brand': 'Single SIM', 'EAN': 'Motorola', 'Network': 'N/A', 'Model': 'Spectrum', 'Connectivity': 'Razr plus 2023', 'Style': 'Bluetooth,Wi-Fi', 'Features': 'Flip', 'Operating System': 'Wireless Charging,Wi-Fi Capable,Wide-Angle Camera', 'Storage Capacity': 'Android', 'Country/Region of Manufacture': '256 GB', 'Contract': 'China', 'Camera Resolution': 'Without Contract', 'RAM': '32 MP'}"
